uid,DT,DF,DL,DP,DC,BD,SL,TL,RL,LE,NQ,BT,DR,HR,DW,DG,SR,NDVI,RD,SB,GVI,SVI,RS,VMI,VHI,SDI,PD,WE
2739,204.101556,180.907296,146.960545,125.639674,136.509203,0,0,0,0,0,0.152136,1.007487,1.489013,252.575668,292.986585,1,5,0.6743,24.563877,1.637592,0.680719,0.182631,0.124992212,0.115501,0.014806,0.532245054,77.601299,16
2740,162.956436,165.493109,167.320985,153.788695,164.065105,0,0,0,0,0,0.070352,0.428316,1.34405,211.421997,252.469777,1,5.6,0.6743,50.273908,12.568477,0.190535,0.300842,0.022925527,0.134647,0.002174,0.86744744,96.810799,10
2741,128.265954,141.006844,169.334991,191.093165,200.188795,0,0,0,0,0,0.08254,0.615392,1.416663,185.513,211.852973,1,6,0.6743,88.917664,6.83982,0.750691,0.038977,0.327431787,0.06915,0.035504,0.486096922,113.584999,2
2742,73.773246,130.007726,212.203661,265.967492,285.292734,0.103367073,0,0,0,0.349962,0.069885,0.905742,1.43437,212.626663,125.681786,0.776576,5.666667,0.6238,78.603863,5.240258,0.332314,0.35895,0.141781082,0.179041,0.020875,0.745112486,147.093002,6
2743,85.173695,151.365612,246.390789,222.46773,330.983593,0.163722647,0,0,0,0.367879,0.045314,0.573226,1.53748,191.703995,87.817997,0.553866,2.666667,0.5733,59.840929,14.960232,0.36524,0.022029,0.441926969,0.074473,0.034501,0.872705867,209.091995,5
2744,118.602803,184.176784,285.283102,182.33232,377.767566,0.162114878,0,0,0,0.015174,0.035643,0.464192,1.5055,213.009995,51.392695,0.821528,3.25,0.5733,28.501841,3.56273,0.351058,0.372014,0.038999576,0.189985,0.008254,0.721150134,205.681,5
2745,160.868554,223.451622,327.207084,148.318101,425.284057,0,0,0,0,0.032962,0.025972,0.355159,1.47352,234.315994,15.086843,0.968472,4.833333,0.5733,33.135818,8.283955,0.776481,0.044925,0.474576147,0.07352,0.066622,0.45529262,202.270004,23
2746,206.61742,266.345953,371.136771,125.504754,473.312502,0,0,0,0,0.34732,0,0,0,0,0,0.251951943,3.166667,0.5733,0,0,0.677551,0.101853,0.159217097,0.131264,0.025669,0.563006355,202.270004,33
2747,165.365926,134.618095,249.709282,97.590545,147.820928,0.165376152,0.002766216,0.361391,0,0.384116,0,0,0,0,336.458974,0.102003,2.4,0.006,0,0,0.274644,0.144282,0.325234322,0.079366,0.016714,0.904739622,218.981995,58
2748,119.103032,105.464577,202.076744,76.528362,117.369099,0.155882559,1,0,0,0,0.09398,0.458333,1.18587,258.800995,309.174685,0.28251,5,0.006,47.259837,23.629918,0.582877,0.096262,0.351155881,0.11997,0.0665,0.651260236,191.018661,59
2749,77.622001,57.066218,155.933624,84.78954,103.440728,0.225962902,0.755510876,0,0,0.211816,0.078147,0.688347,1.328017,203.330999,288.050549,0.294536,7.333333,0.006,71.152028,5.473233,0.664279,0.025284,0.165710772,0.133182,0.028163,0.550608697,133.481003,35
2750,53.523994,19.756759,113.117548,116.283885,112.358635,0.049873267,0,1,0,0,0.087717,1.09949,1.41025,179.141998,274.304696,0.337475,4.285714,0.0295,50.876185,12.719046,0.593297,0.113931,0.499417268,0.076746,0.031942,0.632202769,133.481003,33
2751,12.126375,50.240479,79.220352,135.502668,116.942748,0.111281799,0,0.610739,0,0.668416,0.138794,1.176341,1.34437,212.173,269.258709,0.721267,2,0.053,100.591074,4.191295,0.26272,0.228544,0.315910886,0.126798,0.034179,0.882456173,126.165501,13
2752,40.717292,98.274524,68.964838,94.352982,84.949225,0.21615512,0,0.582266,0,0.67955,0.107418,0.723055,1.4814,221.253998,269.235625,0.637702,2,0.053,50.230684,12.557671,0.546276,0.042843,0,0.044546,0.002721,0.700554315,126.425001,1
2753,59.292235,58.570631,90.754799,66.663313,75.87579,0.180331499,0,0.763654,0,0.546832,0.142449,1.260102,1.397255,206.756752,273.217288,0.619341,2.833333,0.053,100.761425,4.198393,0.438995,0.033972,0.337447976,0.069833,0.037078,0.806561996,123.294001,7
2754,53.567362,13.235898,129.293148,65.997,96.42562,0.333235343,0,1,0,0,0.071342,0.467904,1.59775,177.419006,285.938705,0.39026,2.125,0.053,61.206706,15.301677,0.168509,0.260488,0.225868978,0.06163,0.017781,0.910132823,140.214005,5
2755,99.473093,88.307238,485.59648,38.112127,65.726591,0.068794249,0,0,0.299589,0.349681,0,0,0,0,459.303855,0,0.333333,0.299,0,0,0.639446,0.010142,0.301924372,0.123403,0.056984,0.664140424,0,11
2756,79.797763,68.327909,460.584163,31.431112,50.39978,0.291898762,0,0,1,0.283701,0.128045,0.541696,1.47668,267.385513,416.697726,0.075184,0.5,0.299,77.385087,9.673136,0.200364,0.393018,0.178282931,0.138271,0.038938,0.795177919,188.822006,1
2757,88.546426,66.609853,439.854067,74.064555,75.896581,0.078498037,0.566732565,0,0.41798,0.68956,0.179589,1.204887,1.394001,209.58829,375.91749,0.010762,0.666667,0.299,125.263264,3.795856,0.472229,0.165031,0.232999841,0.128516,0.040109,0.743950149,188.822006,1
2758,65.080832,80.45056,307.8144,17.850802,171.470499,0.191754474,0.155721084,0.825296,0,0.448061,0.121951,0.619349,1.20391,178.695007,272.662525,0.458954,1.6,0.4022,50.551597,25.275799,0.673338,0.001217,0.345260468,0.0753,0.034133,0.570026252,219.170995,2
2759,71.532885,91.57575,257.814428,60.568963,159.147467,0.28782864,0,0.848091,0,0.367821,0,0,0,0,249.040618,0.433034,2,0.4022,0,0,0.67913,0.153974,0.284163124,0.104713,0.049544,0.532883254,233.677994,2
2760,86.859384,57.195492,207.814469,109.629135,162.029936,0.272813256,0,0.793743,0.001209,0.37453,0.091536,0.36362,1.18113,210.863998,232.141751,0.440582,1.6,0.4022,15.309444,3.827361,0.498275,0.397967,0.124289806,0.077399,0.010763,0.608608169,247.363503,6
2761,101.336185,56.183009,157.814535,159.274905,176.893273,0.019857472,0.125381704,0.282641,0.519712,0.69728,0.064763,0.353756,1.23441,205.9105,225.120002,0.935905,2.4,0.4673,75.367529,7.536753,0.069296,0.440824,0.156793801,0.110602,0.016824,0.797001907,261.049011,11
2762,111.426692,88.726873,107.814664,201.156698,195.511809,0,0.430081111,0.312022,0.007627,0.716913,0.037991,0.343892,1.28769,200.957001,206.9043,0.623483,2.333333,0.5323,39.78039,19.890195,0.530612,0.251223,0.10669511,0.105968,0.010094,0.685782841,273.071014,15
2763,139.867054,83.819594,57.815016,241.764225,223.960945,0,0.100278399,0.756059,0,0.58453,0.23625,0.768984,1.251813,202.320002,159.011711,0.790341,2,0.5323,88.392807,5.892854,0.139467,0.412675,0.091543773,0.171973,0.015522,0.796320237,273.071014,14
2764,125.350876,105.730746,7.819871,249.708535,259.021509,0.02996211,0,0.941569,0,0.068942,0.12081,0.588935,1.28488,207.058502,112.8559,0.865895,1,0.5323,107.41639,13.427049,0.131281,0.266121,0.507034248,0.098177,0.074429,0.903865225,242.815002,7
2765,125.19574,142.591223,42.186783,201.393942,293.627951,0.51796936,0,1,0,0,0,0,0,0,69.93523,0.335617,0.5,0.5323,0,0,0.092817,0.477918,0.50266245,0.086151,0.070831,0.755308123,134.195851,3
2766,134.38275,161.061622,82.837105,154.157995,249.565499,0.000437999,0,0.867401,0,0.626668,0.278995,1.283529,1.576116,199.903,39.603664,0.841509,0.333333,0.5678,176.008901,4.513049,0.300134,0.193457,0.286291669,0.108141,0.045469,0.866212123,25.5767,19
2767,108.3018,134.649608,117.576213,109.406832,208.203033,0.000555422,0,1,0,0,0.18377,0.907683,1.568004,205.870996,12.278971,1,1.833333,0.6627,121.749562,4.348199,0.423633,0.245137,0.093954381,0.074872,0.031846,0.783324443,0,10
2768,101.979586,115.261694,94.22772,71.937629,171.5053,0.049268922,0,0.364577,0,1.044546,0.36819,1.998556,1.494452,207.544635,10.6472,0.928924,3,0.6627,217.207957,3.29103,0.26684,0.287422,0.195892593,0.139242,0.025868,0.83800822,23.6646,17
2769,118.618684,115.93101,54.76312,58.139402,139.459736,0.272690645,0,0,0,0.46848,0.299744,1.944202,1.414457,195.670835,36.527502,0.477696,3.333333,0.6627,88.606055,2.531602,0.23508,0.07454,0.47495823,0.033919,0.039937,0.93806786,23.6646,13
2770,106.820895,132.596698,46.034068,79.199183,115.100283,0.197182261,0,0.632516,0,0.617895,0.198962,0.945878,1.337763,236.277328,74.874802,0.794240527,3,0.6627,86.216294,5.747753,0.279794,0.289921,0.378895836,0.115981,0.060819,0.830252543,24.6632,2
2771,16.22028,218.976498,69.522675,24.006405,156.988048,0.334739838,0,0,0,0.690096,0.041717,0.330711,1.25609,203.701996,214.308182,0.649942,2,0.6532,26.150473,0,0.421214,0.320488,0.03123397,0.172513,0.018748,0.703840868,8.1538,2
2772,36.099527,222.320308,97.515621,54.647915,179.514792,0.534053664,0,0,0,0,0,0,0,0,263.202563,1,3.2,0.6532,0,0,0.859321,0.008539,0.486010316,0.052741,0.043279,0.406299772,8.1538,4
2773,70.829486,236.435894,138.510615,101.96314,136.722916,0.142813072,0,0,0,0.393072,0.090686,0.964443,1.287743,247.749329,312.447085,0.667208,4.125,0.7086,67.772505,5.647709,0.850009,0.010478,0.536542588,0.064867,0.071953,0.345936656,7.05374,8
2774,46.124178,259.571849,119.459833,151.018439,100.800551,0,0,0,0,0.216074,0.062417,0.650479,1.20901,238.430997,361.898844,0.982907,4.166667,0.7086,136.371867,3.496715,0.362395,0.242338,0.151772551,0.153341,0.017965,0.798420643,6.393915,7
2775,65.100411,289.574097,104.158282,192.009461,81.414656,0,0,0,0,0.026083,0.025052,0.334921,1.17048,198.417999,411.483129,1,3.75,0.764,51.011905,12.752976,0.318481,0.289781,0.061731483,0.171058,0.021547,0.799660161,5.73409,4
2776,106.035383,324.543942,111.477548,217.981334,89.977449,0,0,0,0,0.158891,0.034446,0.350132,1.124685,226.394501,402.386196,1,4.666667,0.764,83.390667,10.423833,0.12651,0.368247,0.085888707,0.128302,0.011269,0.838421095,6.27843,6
2777,152.396834,363.048734,137.86058,249.646733,120.679478,0.081557915,0,0,0.404308,0.729738,0.034446,0.350132,1.124685,226.394501,373.23284,0.797051,4,0.764,107.920255,13.490032,0.196564,0.255061,0.512481948,0.080194,0.056067,0.891635497,6.27843,6
2778,200.514558,323.908746,174.882348,200.530221,161.341661,0.03474152,0,0,0.229977,0.571775,0.096981,0.596322,1.329008,239.545801,348.842164,0.961061,1.6,0.764,113.744979,4.374807,0.469116,0.258763,0.246493949,0.12574,0.054638,0.705246868,6.76659,6
2779,196.153974,280.337901,217.16844,151.990947,151.585944,0.025616938,0,0,0.00567,0.120549,0.105246,0.960329,1.660413,210.9555,330.271036,0.966632,1.6,0.764,74.350877,4.373581,0.315066,0.171634,0.191742427,0.078588,0.024753,0.866837909,7.59571,4
2780,188.598645,239.294383,234.330852,104.833803,104.066141,0,0,0,0,0.0607,0.114777,1.410251,1.705283,172.797497,318.538944,0.976422,2,0.764,138.960696,5.344642,0.273405,0.367907,0.215787373,0.134799,0.054664,0.777086435,7.59571,3
2781,165.135346,202.32218,220.866197,62.281655,60.673098,0,0,0,0.286012,0.635935,0.144905,1.205835,1.684245,197.122997,314.412406,0.837891,4,0.764,130.349433,6.860496,0.581177,0.107283,0.255273527,0.091793,0.021021,0.683031646,7.78527,7
2782,154.822208,172.066057,200.670621,42.046199,39.14956,0.225056652,0,0,0.512446,0.692837,0.135115,1.332987,1.764633,197.285665,314.410415,0.534641,6,0.764,59.896189,4.991349,0.77425,0,0.167526546,0.049861,0.005585,0.432105857,35.997783,6
2783,160.219068,152.575198,191.717289,63.711007,66.212924,0,0,0,0.237692,0.258187,0.166294,1.544457,1.62469,208.020833,304.248474,0.974745,6,0.7192,172.433071,5.747769,0.398276,0.225731,0.329002955,0.08003,0.033712,0.796800133,64.210297,6
2784,179.917713,148.160906,195.556488,83.214947,93.734381,0.003177373,0,0,0.211628,0.576501,0.133569,1.235661,1.52852,219.932001,263.688321,0.901417,5,0.6743,114.145006,4.076607,0.545913,0.09595,0.167505846,0.112287,0.037536,0.707604995,77.3703,4
2785,136.836391,137.314511,211.492697,121.615634,130.170385,0,0,0,0.137741,0.454533,0.141201,1.054934,1.394805,226.144249,223.171513,0.973358,4.8,0.6743,73.583715,3.872827,0.191847,0.350964,0.083908449,0.113448,0.006301,0.835713532,114.176651,4
2786,92.852318,99.321772,218.647991,166.300924,173.50079,0,0,0,0.00548,0.081621,0.182749,1.566459,1.337663,218.097331,182.654705,0.945392336,6,0.6743,61.689236,5.14077,0.231864,0.518725,0.028576508,0.182603,0.010614,0.655040757,144.403,5
2787,59.320384,76.644333,231.26818,213.357991,219.683225,0,0,0,0.277526,0.699598,0.147125,1.242547,1.351942,217.266495,141.88521,0.691083,7.6,0.6743,117.361678,4.89007,0.593411,0.044145,0.368156147,0.097806,0.07021,0.667431114,158.003006,6
2788,24.439968,82.96923,253.304162,261.509593,267.243175,0.384321572,0,0,0.075593,0.305039,0.084597,0.846266,1.403805,222.221497,104.122951,0.230566,5.4,0.6238,46.286451,7.714408,0.247239,0.384152,0.427342128,0.09648,0.047491,0.787709611,158.003006,6
2789,96.028356,154.60586,317.047399,218.456434,364.328567,0.090109287,0,0,0,0.02243,0.025972,0.355159,1.47352,234.315994,17.140726,0.977310888,5,0.5733,61.963193,15.490798,0.584458,0.028231,0.284735934,0.11624,0.039917,0.666571252,146.539993,19
2790,145.029348,199.781159,355.242284,190.987951,413.39267,0,0,0,0,0.360628,0,0,0,0,0,0.297297884,4.857143,0.5733,0,0,0.754173,0,0.10730607,0.055357,0.009453,0.435872162,0,31
2791,206.627054,131.623651,290.771359,168.090815,218.528255,0,0,1,0,0,0,0,0,0,406.559684,0,2.8,0.006,0,0,0.539273,0.00138,0.065015926,0.14458,0.015815,0.720423933,0,14
2792,156.63455,93.040518,240.890572,139.954271,186.223191,0.144886631,0.002345534,0.006091,0,0.045272,0,0,0,0,377.723605,0,4.375,0.006,0,0,0.482948,0.119662,0.690664895,0.071703,0.094894,0.744332098,218.981995,58
2793,106.649074,70.627829,191.072113,126.173982,163.105964,0,1,0,0,0,0,0,0,0,353.637479,0,5.666667,0.006,0,0,0.56729,0.022778,0.362892569,0.151994,0.078703,0.670319876,218.981995,58
2794,56.689223,61.766632,141.381883,131.348961,153.388508,0,0.728420649,0,0,0.23082,0.076047,0.202028,1.3951,187.945503,335.262365,0,5.5,0.006,42.653705,10.663426,0.321093,0.339736,0.335697335,0.056968,0.025132,0.826817896,150.904007,50
2795,7.301426,30.804109,92.02783,153.57482,110.555401,0.310194592,0,1,0,0,0.077535,0.156687,1.40044,182.968002,323.527756,0.086751,4.4,0.0295,50.014182,12.503545,0.050168,0.440771,0.0314232,0.101851,0.005331,0.797799432,150.904007,33
2796,43.508088,55.521792,44.152079,165.024614,75.848346,0.117139961,0,1,0,0,0.176264,1.211838,1.3179,197.772003,319.255093,0.464635,2.333333,0.053,100.033989,4.168083,0.128324,0.442386,0.254081029,0.106197,0.040641,0.77746662,130.264999,5
2797,69.709216,101.076435,20.728983,133.321549,46.909594,0.196778491,0,1,0,0,0.173363,1.134068,1.40315,175.970668,319.235625,0.23548,2.4,0.053,81.260485,5.417366,0.184838,0.505418,0.127745578,0.148858,0.022122,0.703857444,129.556,1
2798,32.723074,83.742533,62.529796,107.385985,27.22636,0.37861606,0,1,0,0,0.179888,1.57548,1.35045,197.386668,322.600758,0.338103,2.8,0.053,89.742742,5.982849,0.181148,0.468108,0.161735349,0.158539,0.035847,0.728936064,129.556,6
2799,17.298716,57.213579,111.311545,77.065864,65.437293,0.200507849,0,1,0,0,0.071342,0.467904,1.59775,177.419006,333.494634,0.459744,3,0.053,50.54046,12.635115,0.722887,0.074139,0.369665626,0.118687,0.071365,0.489117435,140.214005,5
2800,164.839895,158.843848,554.866623,108.684068,136.338159,0.013628088,0,0,0.013628,0.058541,0,0,0,0,482.595072,0,1.666667,0.3427,0,0,0.733203,0.08,1,0,0.0815,0.56609775,153.182007,12
2801,124.460114,130.774244,528.404011,79.671871,108.665757,0.254964044,0,0,0.834846,0.349815,0.029447,0.249043,1.30955,184.914001,436.548929,0,0.5,0.3427,55.299775,27.649887,0.451173,0.08802433,0.05066588,0.194812507,0.024080916,0.796727669,153.182007,3
2802,93.853337,118.205067,505.514221,76.700637,100.141899,0.194139321,0,0,0.997299,0.260387,0.19052,1.293645,1.42606,227.716377,391.47405,0.067456,0.5,0.3427,167.104949,3.79784,0.317778,0.382898,0.153583689,0.043849,0.009809,0.797907794,185.276993,1
2803,57.771698,76.152891,262.674521,67.814853,109.50442,0.065439891,0,0.999758,0,0.000242,0,0,0,0,204.050859,0.911586,2.75,0.429,0,0,0.276052,0.366195,0.361583638,0.061744,0.038792,0.78675896,189.807999,4
2804,106.871235,26.162359,213.814121,95.674965,113.65299,0.123135678,0,0.349769,0.483117,0.718892,0.091536,0.36362,1.18113,210.863998,184.089695,0.743289,2.5,0.429,61.576389,15.394097,0.771562,0.007491,0.451117955,0.101585,0.086474,0.407979443,201.8125,5
2805,151.315851,23.867871,165.6353,130.918381,129.098937,0.005749615,0.224774632,0,0.799389,0.374084,0.037991,0.343892,1.28769,200.957001,175.152044,0.50573,3.2,0.5579,50.939447,12.734862,0.57479,0.213312,0.014216744,0.110795,0.010871,0.68080299,213.817001,23
2806,158.250978,46.423722,118.969016,173.567122,153.623478,0,0.456659464,0.000048,0,0.002731,0,0,0,0,175.007766,0.009619,2.125,0.6868,0,0,0.733586,0.000525,0.284569763,0.123153,0.042253,0.496839349,253.059006,30
2807,179.416435,36.172204,76.630288,219.343268,188.504139,0,0.690082663,0.030553,0,0.136658,0,0,0,0,150.260827,0.046456,2.857143,0.6868,0,0,0.722887,0.074139,0.369665626,0.118687,0.071365,0.489117435,253.059006,32
2808,174.60849,73.903279,34.514194,265.754341,229.057739,0,0.137678077,0.634528,0,0.494322,0.168529,0.835534,1.307757,201.059753,100.267897,0.870297,3.125,0.6868,83.958554,3.498273,0.790356,0,0.348705133,0.145174,0.059201,0.389759959,195.203995,8
2809,174.497152,96.555296,15.510098,220.976327,272.765624,0.001273929,0,0.856047,0,0.365397,0.258366,1.474697,1.375643,199.179001,50.289027,0.947006,2.285714,0.6868,81.083317,5.405554,0.384296,0.295331,0.213620945,0.073616,0.033053,0.801187396,107.953147,9
2810,175.183559,118.508747,65.497303,178.985208,252.021745,0,0,0.728637,0,0.808146,0.301159,2.263628,1.461781,202.378445,1.095256,0.640777,2.2,0.6868,183.498096,3.52881,0.242984,0.333114,0.236900841,0.100942,0.028396,0.837296787,20.756499,26
2811,156.076377,96.671958,71.219596,142.270419,212.558499,0,0,0.382162,0,1.081154,0.213589,1.648264,1.53265,207.319,0,0.458772184,2.857143,0.6868,115.451861,9.620988,0.316627,0.209163,0.042799178,0.19812,0.015583,0.841952715,20.810699,17
2812,151.757674,67.083594,64.506814,115.95706,178.458037,0,0,0.001352,0,0.083843,0.327027,2.177507,1.41275,200.152402,0,0.660411,4,0.6868,89.593418,3.445901,0.569573,0.209323,0.270821524,0.108884,0.029884,0.693283815,21.3082,12
2813,137.295801,68.227192,34.497994,107.940758,150.945722,0,0,0,0,0,0.231735,1.658699,1.363313,203.803836,8.475921,1,4.5,0.6868,118.900837,3.397167,0.224118,0.46723,0.267481093,0.136649,0.040563,0.72543468,21.8057,11
2814,134.578988,87.024427,17.61385,121.88673,135.651823,0,0,0.000107,0,0.054449,0.14497,1.010125,1.34614,235.293495,58.475921,0.999239,3.5,0.6627,61.367964,7.670995,0.125652,0.498226,0.292579482,0.140885,0.046322,0.726555793,23.572701,12
2815,128.022526,120.301488,59.039937,124.139124,137.906574,0.091768768,0,0.38793,0,1.081848,0.14908,0.813336,1.292662,216.355495,108.475921,0.885959,2.166667,0.6393,93.554347,5.503197,0.393653,0.330709,0.051599895,0.137356,0.007064,0.756549394,23.572701,12
2816,54.372234,191.123667,121.726698,123.674727,171.081552,0.036604115,0,0.198121,0,0.610097,0.137202,0.852973,1.178684,221.798199,308.475921,0.918896,2.5,0.6317,99.380023,4.140834,0.423397,0.32947,0.151300714,0.123628,0.01771,0.718147993,6.06289,5
2817,25.911448,219.097852,79.973026,127.801117,144.00171,0,0,0,0,0.073851,0.025052,0.334921,1.17048,198.417999,358.475921,1,2,0.6475,15.098286,3.774572,0.756863,0,0.447942177,0.051196,0.044756,0.440675497,5.635908,2
2818,154.326255,335.306885,105.501529,219.722123,158.553707,0.510515395,0,0,0.696109,0.608412,0,0,0,0,332.207332,0.340529,3.5,0.6475,0,0,0.412994,0.377335,0.149651215,0.053828,0.019058,0.712893843,5.421385,1
2819,169.520971,304.380106,150.69462,196.27983,191.329227,0.541506759,0,0,0.903777,0.320118,0.065364,0.588774,1.84892,263.768005,304.548541,0.346116,2.2,0.5881,4.745855,1.186464,0.728869,0.036078,0.171148563,0.111883,0.055536,0.547712809,6.474715,2
2820,147.839295,257.526138,194.669476,146.337452,146.337452,0,0,0,0.016504,0.221207,0.081913,0.639379,1.592692,227.221001,283.08641,0.988058,2.333333,0.6167,117.996519,5.363478,0.623171,0.012024,0.36012167,0.092488,0.057007,0.621528876,7.59571,6
2821,141.334903,212.11359,186.124401,96.454799,96.454799,0.281974557,0,0,0,0.077781,0.061679,0.575116,1.59692,190.315994,269.306549,0.918831468,3,0.6167,51.470352,12.867588,0.220797,0.509304,0.255920491,0.15912,0.033566,0.68404172,7.59571,6
2822,119.616605,169.306344,177.768761,46.823142,46.823142,0.13438159,0,0,0.370767,0.667357,0.103874,0.762173,1.572683,191.522664,264.412783,0.629441,4.75,0.6167,85.22383,6.555679,0.199591,0.50099,0.21973266,0.141453,0.02476,0.708193655,7.78527,3
